id,poilon,poilat,Taxonomy,cat
8404,-1.0826069999999959,1.5733919999999983,Health,Offices of Dentists
8406,-1.3075819999999965,1.641651000000003,Service,Offices of Real Estate Agents and Brokers
8412,-1.2113690000000048,1.5935440000000014,City / Outdoors,Postal Service
8416,-1.1799859999999995,1.7177450000000007,Health,Offices of Dentists
8423,-1.2993359999999967,1.5300590000000014,City / Outdoors,Nature Parks and Other Similar Institutions
8424,-1.4061999999999983,1.8842810000000014,Service,Offices of Real Estate Agents and Brokers
8430,-1.2862120000000061,1.6319039999999987,Service,Offices of Real Estate Agents and Brokers
8432,-1.2200090000000046,1.524552,Food,Full-Service Restaurants
8437,-1.430170000000004,1.950991000000002,Service,Hotels (except Casino Hotels) and Motels
8439,-1.2927179999999936,1.6351700000000022,Service,Offices of Real Estate Agents and Brokers
8440,-1.114846,1.973520999999998,Food,Full-Service Restaurants
8441,-1.1041830000000061,1.5132819999999967,Service,Offices of Real Estate Agents and Brokers
8442,-1.2236879999999957,1.7734349999999992,Arts / Museum,"Promoters of Performing Arts, Sports, and Similar Events with Facilities"
8446,-1.069829999999996,1.503858000000001,Food,Full-Service Restaurants
8468,-1.3255060000000043,1.8841680000000025,Service,Commercial Banking
8484,-1.1116770000000002,1.7046610000000015,City / Outdoors,Nature Parks and Other Similar Institutions
8485,-1.0750110000000035,1.502200000000002,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
8497,-1.2306260000000009,1.7665700000000015,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
8505,-1.2136430000000047,1.688991999999999,Food,Drinking Places (Alcoholic Beverages)
8511,-1.075733999999997,1.7704540000000009,Food,Full-Service Restaurants
8516,-1.1363099999999946,1.610787000000002,City / Outdoors,Nature Parks and Other Similar Institutions
8521,-1.4544460000000043,1.938161000000001,Health,Offices of Dentists
8523,-1.0777539999999988,1.7776070000000033,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
8536,-1.1134859999999946,1.5856259999999978,Food,Full-Service Restaurants
8557,-1.2026680000000027,1.7866519999999966,Food,Full-Service Restaurants
8561,-1.337564999999998,1.6097880000000018,Service,Offices of Real Estate Agents and Brokers
8568,-1.3282710000000009,1.6693009999999973,Sports,Fitness and Recreational Sports Centers
8572,-1.423216999999994,1.5675979999999967,Food,Full-Service Restaurants
8592,-1.408186999999998,1.5734190000000012,Health,Offices of Dentists
8596,-1.2478579999999937,1.757482000000003,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
8622,-1.1045060000000007,1.555016000000002,Sports,Fitness and Recreational Sports Centers
8634,-1.102675000000005,1.525424000000001,City / Outdoors,Nature Parks and Other Similar Institutions
8676,-1.0964929999999953,1.7589880000000022,Service,Offices of Real Estate Agents and Brokers
8681,-1.296434000000005,1.6713809999999967,Service,Commercial Banking
8682,-1.1387280000000004,1.6557669999999973,Health,Offices of Dentists
8684,-1.2037770000000023,1.7063690000000022,Service,Commercial Banking
8695,-1.1899999999999977,1.6575720000000018,City / Outdoors,Nature Parks and Other Similar Institutions
8706,-1.1192589999999996,1.6946089999999998,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
8707,-1.1724540000000019,1.6552560000000014,Service,Veterinary Services
8725,-1.1515660000000025,1.594064000000003,Sports,Fitness and Recreational Sports Centers
8751,-1.1618169999999992,1.7073600000000013,Health,Offices of Dentists
8753,-1.1708849999999984,1.7394180000000006,Service,Offices of Real Estate Agents and Brokers
8757,-1.3516149999999953,1.5974250000000012,Food,Full-Service Restaurants
8774,-1.3335399999999993,1.889809999999997,Sports,Fitness and Recreational Sports Centers
8783,-1.0992499999999978,1.516613999999997,Health,Offices of Dentists
8795,-1.1163039999999995,1.8425429999999992,Arts / Museum,"Promoters of Performing Arts, Sports, and Similar Events with Facilities"
8805,-1.1307989999999961,1.7025440000000032,Sports,Fitness and Recreational Sports Centers
8809,-1.1654220000000066,1.7067380000000014,Food,Full-Service Restaurants
8810,-1.2014700000000005,1.5125090000000014,Food,Full-Service Restaurants
8811,-1.161880999999994,1.6526840000000007,City / Outdoors,Nature Parks and Other Similar Institutions
8827,-1.2944009999999935,1.6729500000000002,Food,Full-Service Restaurants
8835,-1.1819109999999995,1.7036549999999977,City / Outdoors,Nature Parks and Other Similar Institutions
8836,-1.1056509999999946,1.7879569999999987,Sports,Fitness and Recreational Sports Centers
8837,-1.4375359999999944,1.927812000000003,Service,Passenger Car Rental
8847,-1.293754000000007,1.5428860000000029,City / Outdoors,Nature Parks and Other Similar Institutions
8868,-1.1752840000000049,1.5462869999999995,Sports,Fitness and Recreational Sports Centers
8869,-1.1086600000000004,1.881056000000001,City / Outdoors,Nature Parks and Other Similar Institutions
8873,-1.3184940000000012,1.7243100000000027,Shopping,Malls
8874,-1.335515000000001,1.8983070000000026,Food,Full-Service Restaurants
8882,-1.3488789999999966,1.8662300000000016,Food,Full-Service Restaurants
8884,-1.164229000000006,1.7086129999999997,Health,Offices of Dentists
8894,-1.4193929999999995,1.6900520000000014,City / Outdoors,Nature Parks and Other Similar Institutions
8896,-1.3334880000000027,1.8949229999999986,Sports,Fitness and Recreational Sports Centers
8902,-1.4754640000000023,1.5455469999999991,Service,Offices of Real Estate Agents and Brokers
8929,-1.0831969999999984,1.7736850000000004,Food,Full-Service Restaurants
8938,-1.1977370000000036,1.8624190000000027,City / Outdoors,Nature Parks and Other Similar Institutions
8959,-1.050338999999994,1.5394659999999973,Service,Offices of Real Estate Agents and Brokers
8967,-1.112074000000007,1.6837360000000032,Food,Full-Service Restaurants
8976,-1.100290000000001,1.7826499999999967,Sports,Fitness and Recreational Sports Centers
8983,-1.0799480000000017,1.5736259999999973,Service,Offices of Real Estate Agents and Brokers
8987,-1.1562239999999946,1.707568000000002,Food,Full-Service Restaurants
8990,-1.1552989999999994,1.7082589999999982,Food,Full-Service Restaurants
8995,-1.458952999999994,1.990707999999998,Food,Full-Service Restaurants
9001,-1.1761199999999974,1.8616519999999994,Sports,Fitness and Recreational Sports Centers
9008,-1.035343999999995,1.517477999999997,Food,Full-Service Restaurants
9009,-1.2446309999999983,1.8061409999999967,Service,Commercial Banking
9012,-1.0682199999999966,1.986615999999998,City / Outdoors,Nature Parks and Other Similar Institutions
9013,-1.3527169999999984,1.6413319999999985,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
9021,-1.3488169999999968,1.8657869999999974,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
9033,-1.3106250000000017,1.642347000000001,Health,General Medical and Surgical Hospitals
9036,-1.4198140000000024,1.670701000000001,Food,Full-Service Restaurants
9045,-1.349431999999993,1.8631019999999978,Food,Full-Service Restaurants
9049,-1.447849000000005,1.9767239999999973,Food,Drinking Places (Alcoholic Beverages)
9051,-1.120244999999997,1.6680009999999967,Sports,Fitness and Recreational Sports Centers
9052,-1.3217729999999932,1.6439710000000005,Food,Full-Service Restaurants
9063,-1.3012449999999944,1.645823,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
9066,-1.1596100000000007,1.5078900000000033,Service,Commercial Banking
9069,-1.3223330000000004,1.6375400000000013,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
9078,-1.2620940000000047,1.5557799999999986,Entertainment,Motion Picture Theaters (except Drive-Ins)
9085,-1.050703999999996,1.9520049999999998,City / Outdoors,Nature Parks and Other Similar Institutions
9091,-1.1402609999999953,1.656450999999997,Food,Full-Service Restaurants
9095,-1.3088029999999975,1.6439400000000006,Entertainment,Amusement and Theme Parks
9097,-1.2195880000000017,1.7689919999999972,Food,Full-Service Restaurants
9100,-1.1214700000000022,1.6860539999999986,Food,Full-Service Restaurants
9117,-1.3233149999999938,1.8926530000000028,Food,Full-Service Restaurants
9118,-1.1956019999999938,1.5070720000000009,Service,Commercial Banking
9120,-1.1536459999999948,1.7139239999999987,City / Outdoors,Nature Parks and Other Similar Institutions
9136,-1.3038949999999971,1.663218999999998,Food,Full-Service Restaurants
9139,-1.112919000000005,1.548724,City / Outdoors,Nature Parks and Other Similar Institutions
9145,-1.0773219999999952,1.775063000000003,Service,Commercial Banking
9155,-1.104329000000007,1.5127409999999983,Service,Commercial Banking
9157,-1.496861999999993,1.6383719999999968,City / Outdoors,Nature Parks and Other Similar Institutions
9159,-1.0503570000000053,1.5394270000000034,Service,Offices of Real Estate Agents and Brokers
9163,-1.0715229999999991,1.5025949999999995,Health,Offices of Dentists
9167,-1.0886179999999968,1.866371000000001,Sports,Fitness and Recreational Sports Centers
9168,-1.4363280000000032,1.5576149999999984,Sports,Fitness and Recreational Sports Centers
9174,-1.1287180000000063,1.699587000000001,Health,Offices of Dentists
9185,-1.4781949999999995,1.5507490000000033,Service,Hotels (except Casino Hotels) and Motels
9188,-1.2990489999999966,1.8858000000000033,City / Outdoors,Nature Parks and Other Similar Institutions
9198,-1.302942999999999,1.615074,Service,Veterinary Services
9200,-1.4704289999999958,1.5456420000000008,Health,Offices of Dentists
9204,-1.075944000000007,1.7701569999999975,City / Outdoors,Postal Service
9210,-1.4311370000000068,1.9502489999999995,Service,Hotels (except Casino Hotels) and Motels
9212,-1.3509289999999936,1.5970399999999998,Service,Offices of Real Estate Agents and Brokers
9213,-1.157469000000006,1.8738030000000023,Service,Commercial Banking
9218,-1.0588010000000025,1.9272819999999982,City / Outdoors,Nature Parks and Other Similar Institutions
9221,-1.3077629999999942,1.6404289999999975,Food,Full-Service Restaurants
9229,-1.2678030000000007,1.6264040000000008,Service,Offices of Real Estate Agents and Brokers
9248,-1.0317500000000024,1.646096,City / Outdoors,Nature Parks and Other Similar Institutions
9251,-1.245671999999999,1.541044999999997,Service,Commercial Banking
9257,-1.0226399999999956,1.768146999999999,Food,Full-Service Restaurants
9258,-1.3469319999999954,1.6031070000000014,Food,Full-Service Restaurants
9260,-1.3158930000000026,1.616940999999997,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
9265,-1.1098230000000058,1.5698840000000018,Food,Full-Service Restaurants
9271,-1.1036430000000053,1.5205630000000028,Health,Offices of Dentists
9276,-1.1819030000000055,1.8596670000000017,Sports,Fitness and Recreational Sports Centers
9280,-1.126380999999995,1.790337000000001,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
9282,-1.1147760000000062,1.7750479999999982,Food,Full-Service Restaurants
9286,-1.201395000000005,1.5124550000000028,Sports,Fitness and Recreational Sports Centers
9297,-1.3265250000000037,1.8919130000000024,Service,Commercial Banking
9306,-1.4478440000000035,1.9265529999999984,Sports,Fitness and Recreational Sports Centers
9319,-1.1634980000000041,1.696821,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
9327,-1.3572479999999985,1.8507290000000012,Food,Full-Service Restaurants
9338,-1.1262069999999937,1.6740509999999986,Service,Commercial Banking
9350,-1.061797999999996,1.5080960000000019,Sports,Fitness and Recreational Sports Centers
9369,-1.3490000000000038,1.865834999999997,Food,Full-Service Restaurants
9378,-1.322300999999996,1.637520000000002,Food,Full-Service Restaurants
9386,-1.3300380000000018,1.664400999999998,Food,Full-Service Restaurants
9387,-1.0863800000000055,1.7723220000000026,Food,Full-Service Restaurants
9394,-1.1977839999999986,1.583871000000002,Food,Full-Service Restaurants
9407,-1.2686049999999938,1.6254169999999988,Food,Full-Service Restaurants
9412,-1.1121030000000047,1.6838440000000006,Food,Full-Service Restaurants
9415,-1.2043970000000002,1.7510309999999976,Arts / Museum,Art Dealers
9423,-1.196202999999997,1.5075860000000034,Service,Commercial Banking
9426,-1.1109189999999955,1.697344000000001,Entertainment,Amusement and Theme Parks
9441,-1.3168909999999983,1.637520000000002,Service,Commercial Banking
9463,-1.317727000000005,1.6152870000000021,Service,Hotels (except Casino Hotels) and Motels
9465,-1.0089669999999984,1.7257010000000008,City / Outdoors,Nature Parks and Other Similar Institutions
9467,-1.1111779999999953,1.6609639999999999,Food,Full-Service Restaurants
9469,-1.1011780000000044,1.5286690000000007,City / Outdoors,Nature Parks and Other Similar Institutions
9482,-1.1973799999999954,1.5867509999999996,City / Outdoors,Nature Parks and Other Similar Institutions
9496,-1.3039030000000054,1.6503179999999986,Food,Full-Service Restaurants
9507,-1.4912180000000035,1.5264689999999987,City / Outdoors,Nature Parks and Other Similar Institutions
9517,-1.111116999999993,1.5703090000000017,Service,Commercial Banking
9528,-1.087030999999996,1.515787000000003,Health,Offices of Dentists
9530,-1.1392749999999978,1.6556070000000034,Service,Commercial Banking
9535,-1.1925229999999942,1.515039999999999,City / Outdoors,Nature Parks and Other Similar Institutions
9562,-1.0916090000000054,1.5732169999999996,Service,Hotels (except Casino Hotels) and Motels
9567,-1.153019999999998,1.7057000000000002,Sports,Fitness and Recreational Sports Centers
9571,-1.4411479999999983,1.674593999999999,Sports,Fitness and Recreational Sports Centers
9577,-1.2004129999999975,1.5109149999999971,Service,Commercial Banking
9580,-1.071444999999997,1.505623,Service,Offices of Real Estate Agents and Brokers
9594,-1.4226249999999965,1.5658260000000013,Arts / Museum,Art Dealers
9597,-1.3040620000000018,1.523617999999999,City / Outdoors,Nature Parks and Other Similar Institutions
9598,-1.4452950000000016,1.936363,Service,Hotels (except Casino Hotels) and Motels
9610,-1.3284299999999973,1.8794740000000019,Service,Offices of Real Estate Agents and Brokers
9611,-1.2352779999999939,1.7937129999999968,Service,Offices of Real Estate Agents and Brokers
9612,-1.3541819999999944,1.5982219999999998,Sports,Fitness and Recreational Sports Centers
9625,-1.1833809999999971,1.6215329999999994,Food,Full-Service Restaurants
9658,-1.322962000000004,1.627315000000003,Service,Commercial Banking
9663,-1.1514399999999938,1.7451489999999978,Sports,Fitness and Recreational Sports Centers
9667,-1.1064190000000025,1.5724230000000006,City / Outdoors,Nature Parks and Other Similar Institutions
9672,-1.0544490000000053,1.9365439999999978,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
9677,-1.104890999999995,1.837488999999998,Sports,Fitness and Recreational Sports Centers
9680,-1.1624070000000017,1.7095229999999972,Sports,Fitness and Recreational Sports Centers
9684,-1.4444909999999993,1.9631919999999994,Service,Veterinary Services
9689,-1.089061000000001,1.7770930000000007,Food,Full-Service Restaurants
9693,-1.0601640000000003,1.906252000000002,City / Outdoors,Nature Parks and Other Similar Institutions
9694,-1.4310080000000056,1.5601780000000005,Service,Offices of Real Estate Agents and Brokers
9709,-1.0018730000000033,1.5507769999999965,Shopping,Malls
9720,-1.057231999999999,1.9476629999999986,Sports,Fitness and Recreational Sports Centers
