Taxonomy_a,Taxonomy_b,cat_a,cat_b,dep,dep_count,prod,dep_avg
Shopping,Service,"Cosmetics, Beauty Supplies, and Perfume Stores",All Other Automotive Repair and Maintenance,0.039210697438207,3,4109625,9.541186224584239e-05
Shopping,Service,"Cosmetics, Beauty Supplies, and Perfume Stores","Automotive Body, Paint, and Interior Repair and Maintenance",0.003350120618954,2,4109625,8.151888843760684e-06
Shopping,Service,"Cosmetics, Beauty Supplies, and Perfume Stores",Automotive Oil Change and Lubrication Shops,0.0224683858021647,7,4109625,5.467259373340561e-05
Shopping,Service,"Cosmetics, Beauty Supplies, and Perfume Stores",Barber Shops,0.0146655786826032,1,4109625,3.568592920912054e-05
Shopping,Service,"Cosmetics, Beauty Supplies, and Perfume Stores",Beauty Salons,0.20331432363894109,43,4109625,0.0004947271919918268
Shopping,Service,"Cosmetics, Beauty Supplies, and Perfume Stores",Car Washes,0.0333495743365515,5,4109625,8.114992082380144e-05
Shopping,Service,"Cosmetics, Beauty Supplies, and Perfume Stores",Commercial Banking,1.8840127983251838,265,4109625,0.004584391029169775
Shopping,Service,"Cosmetics, Beauty Supplies, and Perfume Stores",Diet and Weight Reducing Centers,0.0441355702821964,7,4109625,0.00010739561464171645
Shopping,Service,"Cosmetics, Beauty Supplies, and Perfume Stores",Drycleaning and Laundry Services (except Coin-Operated),0.3658119214012114,56,4109625,0.0008901345533989388
Shopping,Service,"Cosmetics, Beauty Supplies, and Perfume Stores",Gasoline Stations with Convenience Stores,0.3381303356068956,48,4109625,0.0008227766173480441
Shopping,Service,"Cosmetics, Beauty Supplies, and Perfume Stores",General Automotive Repair,0.0505610991387541,7,4109625,0.00012303093138365203
Shopping,Service,"Cosmetics, Beauty Supplies, and Perfume Stores","Hair, Nail, and Skin Care Services",1.6986036001721863,247,4109625,0.004133232594633784
Shopping,Service,"Cosmetics, Beauty Supplies, and Perfume Stores",Hotels (except Casino Hotels) and Motels,0.039061446253938197,9,4109625,9.504868754190029e-05
Shopping,Service,"Cosmetics, Beauty Supplies, and Perfume Stores",Nail Salons,0.0225501629892282,3,4109625,5.4871583147436085e-05
Shopping,Service,"Cosmetics, Beauty Supplies, and Perfume Stores",Offices of Real Estate Agents and Brokers,0.1441606414669617,34,4109625,0.00035078782484280606
Shopping,Service,"Cosmetics, Beauty Supplies, and Perfume Stores",Other Gasoline Stations,0.2225173029244941,36,4109625,0.0005414540327268159
Shopping,Service,"Cosmetics, Beauty Supplies, and Perfume Stores",Other Personal Care Services,0.4350768840008694,79,4109625,0.0010586778209711822
Shopping,Service,"Cosmetics, Beauty Supplies, and Perfume Stores",Passenger Car Rental,0.0853391602486383,11,4109625,0.00020765680627463163
Shopping,Service,"Cosmetics, Beauty Supplies, and Perfume Stores",Veterinary Services,0.1162708350992184,16,4109625,0.00028292322316322876
Shopping,Service,Department Stores,All Other Automotive Repair and Maintenance,0.0251265360241801,1,4109625,6.114070267768981e-05
Shopping,Service,Department Stores,"Automotive Body, Paint, and Interior Repair and Maintenance",0.001002277909269,1,4109625,2.4388549059074733e-06
Shopping,Service,Department Stores,Automotive Oil Change and Lubrication Shops,0.017363179137877,2,4109625,4.2250032881046326e-05
Shopping,Service,Department Stores,Barber Shops,0.019105643535488,2,4109625,4.6489992482253243e-05
Shopping,Service,Department Stores,Beauty Salons,0.190212787051178,31,4109625,0.00046284706524604555
Shopping,Service,Department Stores,Car Washes,0.0076593747499055995,2,4109625,1.8637648812009853e-05
Shopping,Service,Department Stores,Commercial Banking,0.9336617155694273,118,4109625,0.0022718902955121876
Shopping,Service,Department Stores,Diet and Weight Reducing Centers,0.0465048138641993,7,4109625,0.00011316072357988697
Shopping,Service,Department Stores,Drycleaning and Laundry Services (except Coin-Operated),0.2572012054203387,17,4109625,0.0006258507903284088
Shopping,Service,Department Stores,Gasoline Stations with Convenience Stores,0.1734015413069205,29,4109625,0.0004219400585379944
Shopping,Service,Department Stores,General Automotive Repair,0.0769645785940153,9,4109625,0.00018727883588895653
Shopping,Service,Department Stores,"Hair, Nail, and Skin Care Services",0.5734940452378356,120,4109625,0.0013954899662081957
Shopping,Service,Department Stores,Hotels (except Casino Hotels) and Motels,0.0284532928176158,4,4109625,6.923574004347307e-05
Shopping,Service,Department Stores,Offices of Real Estate Agents and Brokers,0.0493495927202646,12,4109625,0.00012008295822675938
Shopping,Service,Department Stores,Other Gasoline Stations,0.0713040122597195,18,4109625,0.00017350491166400706
Shopping,Service,Department Stores,Other Personal Care Services,0.184287246586567,38,4109625,0.0004484283762790206
Shopping,Service,Department Stores,Passenger Car Rental,0.0119226621983258,3,4109625,2.901155749813134e-05
Shopping,Service,Department Stores,Veterinary Services,0.0636229725891303,11,4109625,0.00015481454533961198
Shopping,Service,Electronics Stores,All Other Automotive Repair and Maintenance,0.0312226539121016,7,4109625,7.597445974292448e-05
Shopping,Service,Electronics Stores,"Automotive Body, Paint, and Interior Repair and Maintenance",0.045066047577934296,5,4109625,0.00010965975625010625
Shopping,Service,Electronics Stores,Automotive Glass Replacement Shops,0.0294736119933837,3,4109625,7.171849498040259e-05
Shopping,Service,Electronics Stores,Automotive Oil Change and Lubrication Shops,0.08299229222419299,17,4109625,0.00020194614405010918
Shopping,Service,Electronics Stores,Barber Shops,0.0388636235502905,2,4109625,9.456732317496244e-05
Shopping,Service,Electronics Stores,Beauty Salons,0.8510627069015864,111,4109625,0.002070901133075612
Shopping,Service,Electronics Stores,Car Washes,0.0705645778938946,16,4109625,0.00017170563711748542
Shopping,Service,Electronics Stores,Commercial Banking,5.246402034747511,720,4109625,0.012766133247553029
Shopping,Service,Electronics Stores,Diet and Weight Reducing Centers,0.18505171305415818,29,4109625,0.00045028856174020304
Shopping,Service,Electronics Stores,Drycleaning and Laundry Services (except Coin-Operated),1.163591387860625,170,4109625,0.0028313809358776654
Shopping,Service,Electronics Stores,Gasoline Stations with Convenience Stores,1.3421610260495633,213,4109625,0.0032658965867921365
Shopping,Service,Electronics Stores,General Automotive Repair,0.2310698371082554,29,4109625,0.0005622650171445215
Shopping,Service,Electronics Stores,"Hair, Nail, and Skin Care Services",4.7824127968481775,645,4109625,0.011637102647682397
Shopping,Service,Electronics Stores,Hotels (except Casino Hotels) and Motels,0.4710748840709288,53,4109625,0.0011462721880242815
Shopping,Service,Electronics Stores,Nail Salons,0.0194734109922614,4,4109625,4.7384885463421605e-05
Shopping,Service,Electronics Stores,Offices of Real Estate Agents and Brokers,0.8493908890847434,118,4109625,0.002066833078650104
Shopping,Service,Electronics Stores,Other Automotive Mechanical and Electrical Repair and Maintenance,0.0085264646602083,1,4109625,2.0747549132118622e-05
Shopping,Service,Electronics Stores,Other Gasoline Stations,1.2171137879157512,133,4109625,0.0029616176364406755
Shopping,Service,Electronics Stores,Other Personal Care Services,1.590507509711537,223,4109625,0.003870201076038658
Shopping,Service,Electronics Stores,Parking Lots and Garages,0.0287679543398077,4,4109625,7.00014097145304e-05
Shopping,Service,Electronics Stores,Passenger Car Rental,0.31974538211925074,31,4109625,0.0007780402886376512
Shopping,Service,Electronics Stores,Veterinary Services,0.3057724752791548,53,4109625,0.0007440398461639561
Shopping,Service,Family Clothing Stores,All Other Automotive Repair and Maintenance,0.0024619091588074,4,4109625,5.990593202074155e-06
Shopping,Service,Family Clothing Stores,"Automotive Body, Paint, and Interior Repair and Maintenance",0.0080271133843397,5,4109625,1.9532471659432917e-05
Shopping,Service,Family Clothing Stores,Automotive Glass Replacement Shops,0.0097839337264115,4,4109625,2.3807363753168477e-05
Shopping,Service,Family Clothing Stores,Automotive Oil Change and Lubrication Shops,0.009583334152426801,5,4109625,2.331924239420093e-05
Shopping,Service,Family Clothing Stores,Barber Shops,0.0039491348705213,2,4109625,9.609477435340937e-06
Shopping,Service,Family Clothing Stores,Beauty Salons,0.3607923973259357,83,4109625,0.0008779204850221997
Shopping,Service,Family Clothing Stores,Car Washes,0.0025554323150797,3,4109625,6.21816422442364e-06
Shopping,Service,Family Clothing Stores,Commercial Banking,1.7677727015216804,427,4109625,0.004301542601871656
Shopping,Service,Family Clothing Stores,Diet and Weight Reducing Centers,0.0476283994884011,15,4109625,0.0001158947580093101
Shopping,Service,Family Clothing Stores,Drycleaning and Laundry Services (except Coin-Operated),0.3651934114083923,85,4109625,0.0008886295255854058
Shopping,Service,Family Clothing Stores,Gasoline Stations with Convenience Stores,0.2698860507590931,95,4109625,0.0006567169772402424
Shopping,Service,Family Clothing Stores,General Automotive Repair,0.0643063694606346,21,4109625,0.00015647746317640806
Shopping,Service,Family Clothing Stores,"Hair, Nail, and Skin Care Services",1.6716003316700028,451,4109625,0.004067525216218031
Shopping,Service,Family Clothing Stores,Hotels (except Casino Hotels) and Motels,0.0622513685768788,25,4109625,0.0001514770047799466
Shopping,Service,Family Clothing Stores,Nail Salons,0.0381046350131232,6,4109625,9.272046722784488e-05
Shopping,Service,Family Clothing Stores,Offices of Real Estate Agents and Brokers,0.1542976769291542,64,4109625,0.00037545439530164965
Shopping,Service,Family Clothing Stores,Other Gasoline Stations,0.2137589376914781,72,4109625,0.0005201421971383717
Shopping,Service,Family Clothing Stores,Other Personal Care Services,0.4890609566945622,133,4109625,0.0011900379151250106
Shopping,Service,Family Clothing Stores,Parking Lots and Garages,0.002900920201737,2,4109625,7.0588440593411806e-06
Shopping,Service,Family Clothing Stores,Passenger Car Rental,0.0345732233592662,17,4109625,8.412744072577474e-05
Shopping,Service,Family Clothing Stores,Veterinary Services,0.1694636381476048,31,4109625,0.00041235791136078054
Shopping,Service,Fish and Seafood Markets,"Automotive Body, Paint, and Interior Repair and Maintenance",0.0077761139334685,1,4109625,1.8921711673129543e-05
Shopping,Service,Fish and Seafood Markets,Automotive Oil Change and Lubrication Shops,0.0201004835974548,2,4109625,4.891074878475481e-05
Shopping,Service,Fish and Seafood Markets,Beauty Salons,0.024286549712368502,5,4109625,5.9096753870166994e-05
Shopping,Service,Fish and Seafood Markets,Car Washes,0.000665179800837,1,4109625,1.6185900193740306e-06
Shopping,Service,Fish and Seafood Markets,Commercial Banking,0.4761646259339157,54,4109625,0.0011586571181894107
Shopping,Service,Fish and Seafood Markets,Drycleaning and Laundry Services (except Coin-Operated),0.0875877202699107,10,4109625,0.00021312825445122293
Shopping,Service,Fish and Seafood Markets,Gasoline Stations with Convenience Stores,0.5077042805176003,22,4109625,0.0012354029394837736
Shopping,Service,Fish and Seafood Markets,General Automotive Repair,0.0119298594434234,2,4109625,2.9029070641295496e-05
Shopping,Service,Fish and Seafood Markets,"Hair, Nail, and Skin Care Services",0.6203957968113056,66,4109625,0.0015096165630959165
Shopping,Service,Fish and Seafood Markets,Hotels (except Casino Hotels) and Motels,0.0719586137245851,2,4109625,0.00017509776129107912
Shopping,Service,Fish and Seafood Markets,Nail Salons,0.010938773607426,1,4109625,2.6617449542053108e-05
Shopping,Service,Fish and Seafood Markets,Offices of Real Estate Agents and Brokers,0.1011143293175917,10,4109625,0.0002460427151323824
Shopping,Service,Fish and Seafood Markets,Other Gasoline Stations,0.10622557361860739,10,4109625,0.00025847996743889624
Shopping,Service,Fish and Seafood Markets,Other Personal Care Services,0.0433239540565709,7,4109625,0.00010542069910653867
Shopping,Service,Fish and Seafood Markets,Passenger Car Rental,0.0025085126965101,1,4109625,6.103994151559084e-06
Shopping,Service,Floor Covering Stores,Automotive Oil Change and Lubrication Shops,0.0067254388035775,1,4109625,1.636509122749034e-05
Shopping,Service,Floor Covering Stores,Beauty Salons,0.0347729112707075,3,4109625,8.461334372529731e-05
Shopping,Service,Floor Covering Stores,Commercial Banking,0.088459824834138,7,4109625,0.00021525035698911215
Shopping,Service,Floor Covering Stores,Drycleaning and Laundry Services (except Coin-Operated),0.0092086000206576,1,4109625,2.240739731887362e-05
Shopping,Service,Floor Covering Stores,Gasoline Stations with Convenience Stores,0.0352314554870612,2,4109625,8.572912488867281e-05
Shopping,Service,Floor Covering Stores,"Hair, Nail, and Skin Care Services",0.051470659276958,5,4109625,0.00012524417502073304
Shopping,Service,Floor Covering Stores,Hotels (except Casino Hotels) and Motels,0.0251590501115046,1,4109625,6.121981959790637e-05
Shopping,Service,Floor Covering Stores,Offices of Real Estate Agents and Brokers,0.020592059567681,2,4109625,5.010690651259178e-05
Shopping,Service,Floor Covering Stores,Other Gasoline Stations,0.012640345168112,1,4109625,3.07579041107449e-05
Shopping,Service,Floor Covering Stores,Other Personal Care Services,0.0214272345558841,2,4109625,5.213914786844079e-05
Shopping,Service,Food (Health) Supplement Stores,All Other Automotive Repair and Maintenance,0.0116831393007203,4,4109625,2.8428723547088356e-05
Shopping,Service,Food (Health) Supplement Stores,"Automotive Body, Paint, and Interior Repair and Maintenance",0.0322968810249009,2,4109625,7.858838951218395e-05
Shopping,Service,Food (Health) Supplement Stores,Automotive Oil Change and Lubrication Shops,0.0049883208409788994,2,4109625,1.2138141170980075e-05
Shopping,Service,Food (Health) Supplement Stores,Beauty Salons,0.060774525028668896,11,4109625,0.00014788338359015456
Shopping,Service,Food (Health) Supplement Stores,Car Washes,0.0035056168607087,2,4109625,8.530259721285275e-06
Shopping,Service,Food (Health) Supplement Stores,Commercial Banking,0.8692380798472972,121,4109625,0.002115127486929579
